Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
Asia,Sri Lanka,Snacks,Offline,H,20/07/0010,146811521,04/09/0010,3646,152.58,97.44
Asia,Sri Lanka,Clothes,Offline,M,16/12/0010,922612369,23/01/0011,357,109.28,35.84
Asia,Indonesia,Office Supplies,Offline,H,19/05/0013,120347774,30/05/0013,2435,651.21,524.96
Asia,Indonesia,Clothes,Online,H,06/04/0013,603148400,09/05/0013,3870,109.28,35.84
Asia,India,Clothes,Online,M,31/12/0011,312049758,30/01/0012,1313,109.28,35.84
Asia,Sri Lanka,Meat,Offline,M,01/01/0010,959338033,08/01/0010,8297,421.89,364.69
Asia,Sri Lanka,Household,Offline,H,15/04/0016,898443734,19/04/0016,8321,668.27,502.54
Asia,Indonesia,Vegetables,Offline,M,05/10/0014,431838071,05/10/0014,9336,154.06,90.93
Asia,India,Cereal,Online,H,29/11/0016,296406686,17/12/0016,2180,205.7,117.11
Asia,Sri Lanka,Fruits,Online,M,26/12/0010,498648679,28/12/0010,80,9.33,6.92
Asia,Sri Lanka,Cosmetics,Online,M,10/05/0011,113228976,13/06/0011,5825,437.2,263.33
Asia,India,Personal Care,Online,M,17/03/0017,417561423,21/04/0017,4559,81.73,56.67
Asia,India,Household,Offline,H,26/12/0010,799895083,22/01/0011,5585,668.27,502.54
Asia,Indonesia,Snacks,Online,M,25/01/0011,912186515,01/03/0011,5115,152.58,97.44
Asia,Indonesia,Vegetables,Online,M,26/03/0014,773092305,13/04/0014,4048,154.06,90.93
Asia,Sri Lanka,Vegetables,Offline,H,14/12/0011,402847039,10/01/0012,246,154.06,90.93
Asia,Sri Lanka,Meat,Offline,H,24/06/0011,621424329,27/07/0011,2123,421.89,364.69
Asia,Indonesia,Household,Offline,M,07/08/0013,375946843,14/09/0013,9880,668.27,502.54
Asia,Indonesia,Fruits,Offline,H,03/10/0014,297154700,24/10/0014,3534,9.33,6.92
Asia,Indonesia,Personal Care,Offline,H,11/05/0015,721456134,24/06/0015,3757,81.73,56.67
Asia,India,Clothes,Offline,M,08/10/0012,305623185,19/10/0012,9547,109.28,35.84
Asia,India,Household,Online,M,01/11/0010,803038203,06/12/0010,5704,668.27,502.54
Asia,Sri Lanka,Office Supplies,Offline,M,28/07/0016,706544339,29/07/0016,1026,651.21,524.96
Asia,Sri Lanka,Personal Care,Online,M,02/06/0013,346067464,11/06/0013,7908,81.73,56.67
Asia,India,Meat,Online,M,07/08/0010,693889892,12/09/0010,6294,421.89,364.69
Asia,India,Fruits,Online,M,23/08/0013,815538156,01/10/0013,4718,9.33,6.92
Asia,Indonesia,Clothes,Online,M,15/01/0014,818779981,29/01/0014,4046,109.28,35.84
Asia,Indonesia,Baby Food,Online,H,02/11/0014,650514066,25/11/0014,423,255.28,159.42
Asia,Indonesia,Beverages,Offline,M,28/02/0012,293518054,25/03/0012,7370,47.45,31.79
Asia,India,Clothes,Online,H,04/04/0013,665845572,11/05/0013,7356,109.28,35.84
Asia,India,Personal Care,Offline,M,09/07/0016,515223014,22/08/0016,4794,81.73,56.67
Asia,Indonesia,Baby Food,Online,M,26/08/0011,535630118,21/09/0011,3710,255.28,159.42
Asia,Indonesia,Beverages,Offline,M,31/01/0010,560250651,10/02/0010,9473,47.45,31.79
Asia,Sri Lanka,Office Supplies,Offline,M,23/02/0015,874472510,28/02/0015,4703,651.21,524.96
Asia,India,Cosmetics,Online,H,27/05/0016,538518750,13/06/0016,8520,437.2,263.33
Asia,India,Cosmetics,Online,H,12/03/0013,213344037,28/03/0013,2096,437.2,263.33
Asia,Sri Lanka,Meat,Offline,M,02/07/0011,831715095,07/08/0011,1834,421.89,364.69
Asia,Sri Lanka,Office Supplies,Offline,M,25/10/0015,763900697,21/11/0015,4047,651.21,524.96
Asia,Indonesia,Office Supplies,Online,M,24/09/0012,503907525,11/11/0012,6289,651.21,524.96
Asia,Sri Lanka,Cereal,Online,M,14/01/0012,978264558,13/02/0012,9077,205.7,117.11
Asia,India,Clothes,Online,H,13/07/0010,194079768,19/07/0010,1371,109.28,35.84
Asia,Indonesia,Vegetables,Online,M,08/07/0015,437178885,06/08/0015,9802,154.06,90.93
Asia,India,Clothes,Offline,H,19/12/0014,809210288,26/01/0015,2162,109.28,35.84
Asia,India,Office Supplies,Online,H,28/05/0015,923600709,16/07/0015,2829,651.21,524.96
Asia,India,Clothes,Online,H,29/12/0012,342785298,02/02/0013,6642,109.28,35.84
Asia,India,Baby Food,Offline,H,30/10/0014,403778302,04/11/0014,5827,255.28,159.42
Asia,Sri Lanka,Cereal,Offline,H,26/04/0017,814648520,11/06/0017,1455,205.7,117.11
Asia,Indonesia,Household,Online,M,01/02/0012,427962386,08/03/0012,2435,668.27,502.54
Asia,Indonesia,Fruits,Offline,H,02/06/0014,833789193,09/07/0014,5606,9.33,6.92
Asia,Sri Lanka,Fruits,Offline,M,30/01/0014,497619998,15/03/0014,5670,9.33,6.92
Asia,Indonesia,Beverages,Offline,H,16/07/0015,603782260,07/08/0015,1443,47.45,31.79
Asia,Sri Lanka,Fruits,Online,H,05/11/0015,693057334,29/11/0015,9921,9.33,6.92
Asia,Sri Lanka,Cereal,Offline,H,08/11/0010,271587455,19/11/0010,7618,205.7,117.11
Asia,India,Beverages,Online,H,24/09/0016,239330995,11/11/0016,2215,47.45,31.79
Asia,Indonesia,Meat,Online,M,14/09/0013,630164039,06/10/0013,8398,421.89,364.69
Asia,Sri Lanka,Snacks,Offline,M,31/03/0017,271151006,06/04/0017,8463,152.58,97.44
Asia,Indonesia,Fruits,Offline,M,22/05/0014,992007339,02/06/0014,5871,9.33,6.92
Asia,India,Meat,Offline,H,13/03/0011,258257520,02/04/0011,2994,421.89,364.69
Asia,India,Baby Food,Offline,M,22/10/0016,501694381,22/11/0016,1371,255.28,159.42
Asia,India,Household,Offline,M,13/05/0015,856139504,05/06/0015,9560,668.27,502.54
Asia,India,Baby Food,Offline,M,15/05/0012,477130925,12/06/0012,2499,255.28,159.42
Asia,Indonesia,Vegetables,Offline,M,23/12/0016,333090722,24/12/0016,7802,154.06,90.93
Asia,Indonesia,Household,Offline,M,14/06/0015,972052133,13/07/0015,682,668.27,502.54
Asia,Indonesia,Cereal,Offline,H,28/02/0013,174181640,06/03/0013,3073,205.7,117.11
Asia,Indonesia,Cosmetics,Offline,H,26/04/0012,952928197,18/05/0012,1484,437.2,263.33
Asia,India,Fruits,Online,M,09/05/0010,621186578,28/06/0010,1767,9.33,6.92
Asia,India,Snacks,Offline,M,26/09/0011,801614701,03/10/0011,4459,152.58,97.44
Asia,Sri Lanka,Meat,Online,H,06/08/0010,523705661,18/09/0010,4998,421.89,364.69
Asia,India,Cereal,Offline,M,13/04/0015,415405356,13/04/0015,6531,205.7,117.11
Asia,India,Office Supplies,Offline,M,07/04/0010,417899167,29/04/0010,4505,651.21,524.96
Asia,India,Office Supplies,Offline,M,29/09/0011,302043616,17/11/0011,273,651.21,524.96
Asia,Indonesia,Office Supplies,Offline,M,18/09/0016,822655665,17/10/0016,947,651.21,524.96
Asia,Indonesia,Personal Care,Offline,M,05/02/0015,620454013,20/03/0015,4985,81.73,56.67
Asia,India,Cereal,Online,H,28/06/0012,347450625,06/08/0012,7216,205.7,117.11
Asia,Sri Lanka,Fruits,Online,M,01/09/0014,517871320,28/09/0014,8487,9.33,6.92
Asia,Indonesia,Fruits,Offline,H,24/11/0012,663746583,28/12/0012,6219,9.33,6.92
Asia,Sri Lanka,Personal Care,Online,H,24/02/0017,107929790,07/04/0017,7678,81.73,56.67
Asia,Sri Lanka,Fruits,Online,M,26/07/0015,603822600,15/08/0015,3381,9.33,6.92
Asia,Indonesia,Baby Food,Offline,H,31/08/0011,301804578,28/09/0011,9536,255.28,159.42
Asia,India,Household,Online,H,01/05/0014,146319282,17/06/0014,7982,668.27,502.54
Asia,India,Meat,Online,M,27/08/0010,745962512,11/09/0010,5739,421.89,364.69
Asia,India,Cereal,Offline,M,13/03/0012,182608497,24/03/0012,6767,205.7,117.11
Asia,Indonesia,Personal Care,Offline,M,07/06/0016,423987996,10/06/0016,6325,81.73,56.67
Asia,India,Meat,Offline,M,26/10/0016,902123296,16/11/0016,7185,421.89,364.69
Asia,Sri Lanka,Baby Food,Offline,M,29/10/0012,147445380,03/12/0012,1219,255.28,159.42
Asia,India,Cereal,Offline,M,31/12/0014,104112470,15/02/0015,8048,205.7,117.11
Asia,India,Cosmetics,Online,M,01/12/0016,431090056,18/01/0017,7982,437.2,263.33
Asia,Sri Lanka,Clothes,Online,H,03/04/0015,494435250,03/04/0015,3233,109.28,35.84
Asia,Sri Lanka,Office Supplies,Online,H,15/10/0010,806460702,26/10/0010,8498,651.21,524.96
Asia,Sri Lanka,Fruits,Online,M,03/02/0011,602793920,14/02/0011,8971,9.33,6.92
Asia,Indonesia,Office Supplies,Offline,H,10/01/0013,668749654,04/02/0013,6739,651.21,524.96
Asia,Indonesia,Clothes,Offline,H,11/03/0017,869823920,15/04/0017,9082,109.28,35.84
Asia,India,Fruits,Online,M,01/07/0012,394759213,18/08/0012,6879,9.33,6.92
Asia,India,Cosmetics,Online,M,08/12/0015,166528975,22/01/0016,8479,437.2,263.33
Asia,Indonesia,Personal Care,Online,M,11/04/0011,457923734,30/05/0011,8664,81.73,56.67
Asia,India,Vegetables,Offline,M,10/07/0014,913256824,08/08/0014,1844,154.06,90.93
Asia,Sri Lanka,Meat,Offline,M,02/11/0016,942229831,04/12/0016,5600,421.89,364.69
Asia,India,Fruits,Online,M,03/09/0016,996262395,22/10/0016,5037,9.33,6.92
Asia,Sri Lanka,Baby Food,Offline,H,26/01/0012,820046412,01/02/0012,8812,255.28,159.42
Asia,India,Office Supplies,Online,H,29/05/0012,806716477,13/06/0012,4188,651.21,524.96
Asia,India,Snacks,Offline,M,25/12/0016,796216809,10/02/0017,7102,152.58,97.44
Asia,India,Personal Care,Offline,H,10/05/0012,667269074,25/05/0012,8602,81.73,56.67
Asia,India,Personal Care,Online,H,09/01/0016,610884320,25/01/0016,3100,81.73,56.67
Asia,Indonesia,Meat,Online,M,29/03/0016,228607738,03/04/0016,8965,421.89,364.69
Asia,India,Beverages,Offline,H,25/04/0017,937524163,25/05/0017,3089,47.45,31.79
Asia,Sri Lanka,Vegetables,Online,H,27/02/0011,421040999,12/04/0011,4243,154.06,90.93
Asia,India,Vegetables,Offline,H,19/01/0011,265021836,15/02/0011,4706,154.06,90.93
Asia,Sri Lanka,Snacks,Offline,H,15/07/0015,718353354,18/08/0015,5576,152.58,97.44
Asia,Indonesia,Meat,Online,M,18/09/0015,482487189,20/09/0015,7536,421.89,364.69
Asia,India,Household,Offline,H,19/03/0015,244037950,25/04/0015,5107,668.27,502.54
Asia,India,Fruits,Offline,M,25/10/0012,769892108,23/11/0012,7038,9.33,6.92
Asia,Indonesia,Cereal,Online,M,08/08/0012,673654019,26/09/0012,8049,205.7,117.11
Asia,Indonesia,Fruits,Offline,H,04/03/0010,191980779,07/03/0010,234,9.33,6.92
Asia,India,Beverages,Offline,M,29/01/0015,148038899,24/02/0015,6855,47.45,31.79
Asia,Sri Lanka,Cereal,Offline,M,28/03/0014,803909814,04/04/0014,3633,205.7,117.11
Asia,India,Meat,Offline,M,23/01/0012,589801728,31/01/0012,4293,421.89,364.69
Asia,Sri Lanka,Baby Food,Offline,M,24/04/0010,846667230,21/05/0010,6503,255.28,159.42
Asia,India,Cosmetics,Offline,M,15/09/0016,160102403,10/10/0016,6714,437.2,263.33
Asia,Indonesia,Household,Offline,M,23/03/0011,318476331,11/05/0011,3078,668.27,502.54
Asia,India,Personal Care,Online,M,18/04/0013,139118516,23/05/0013,7115,81.73,56.67
Asia,Sri Lanka,Household,Offline,H,03/07/0012,712378680,19/07/0012,7537,668.27,502.54
Asia,India,Baby Food,Online,H,16/06/0017,118134629,31/07/0017,7517,255.28,159.42
Asia,Sri Lanka,Personal Care,Online,M,25/09/0012,381031882,08/10/0012,4656,81.73,56.67
Asia,India,Vegetables,Offline,H,17/01/0014,997150743,21/01/0014,7918,154.06,90.93
Asia,India,Cosmetics,Online,H,03/02/0014,299295318,12/02/0014,6990,437.2,263.33
Asia,Indonesia,Personal Care,Offline,H,05/09/0012,979704797,17/10/0012,5275,81.73,56.67
Asia,Indonesia,Household,Offline,H,28/03/0015,479006326,03/04/0015,7471,668.27,502.54
Asia,Indonesia,Snacks,Offline,M,18/07/0015,913215196,31/08/0015,9525,152.58,97.44
Asia,India,Vegetables,Offline,M,27/04/0011,810140264,26/05/0011,7362,154.06,90.93
Asia,Indonesia,Snacks,Online,M,09/10/0015,272435462,28/10/0015,8562,152.58,97.44
Asia,Indonesia,Fruits,Offline,M,17/02/0012,892231309,20/02/0012,9927,9.33,6.92
Asia,Indonesia,Personal Care,Online,H,16/04/0016,871247422,29/04/0016,328,81.73,56.67
Asia,Indonesia,Baby Food,Online,H,17/11/0012,850263535,10/12/0012,730,255.28,159.42
Asia,Sri Lanka,Fruits,Offline,M,06/11/0011,608134734,16/12/0011,9437,9.33,6.92
Asia,India,Snacks,Online,H,23/07/0017,372351825,21/08/0017,6034,152.58,97.44
Asia,Indonesia,Beverages,Offline,H,07/09/0015,771767508,14/09/0015,2011,47.45,31.79
Asia,India,Beverages,Offline,H,26/02/0017,718609130,05/04/0017,1265,47.45,31.79
Asia,Sri Lanka,Clothes,Offline,M,16/07/0011,720805537,06/08/0011,1231,109.28,35.84
Asia,Indonesia,Vegetables,Offline,H,05/06/0011,629530179,08/07/0011,824,154.06,90.93
Asia,Indonesia,Cosmetics,Offline,M,05/10/0015,859381330,23/11/0015,8888,437.2,263.33
Asia,Sri Lanka,Meat,Online,H,31/10/0016,720171678,01/12/0016,3658,421.89,364.69
Asia,India,Cosmetics,Online,M,24/03/0011,868977200,08/04/0011,8519,437.2,263.33
Asia,Sri Lanka,Vegetables,Online,M,10/09/0016,948994147,19/10/0016,7312,154.06,90.93
Asia,Indonesia,Baby Food,Offline,M,08/03/0013,471847188,08/04/0013,8923,255.28,159.42
Asia,Indonesia,Personal Care,Online,H,01/11/0016,605600583,20/11/0016,9525,81.73,56.67
Asia,Sri Lanka,Baby Food,Online,M,02/05/0015,582049071,13/06/0015,109,255.28,159.42
Asia,Sri Lanka,Cereal,Offline,M,31/03/0012,349252212,02/04/0012,345,205.7,117.11
Asia,India,Meat,Offline,M,04/11/0014,213640153,22/11/0014,9724,421.89,364.69
Asia,Sri Lanka,Fruits,Online,M,29/04/0013,492279183,14/05/0013,5205,9.33,6.92
Asia,Indonesia,Beverages,Offline,H,03/05/0017,863059604,01/06/0017,7371,47.45,31.79
Asia,Indonesia,Snacks,Offline,H,06/06/0014,334218108,04/07/0014,1420,152.58,97.44
Asia,Sri Lanka,Household,Online,H,25/06/0015,841030299,11/08/0015,8410,668.27,502.54
Asia,India,Personal Care,Offline,H,05/08/0014,556754338,24/08/0014,4836,81.73,56.67
Asia,Indonesia,Baby Food,Offline,M,09/04/0017,957437741,05/05/0017,5959,255.28,159.42
Asia,India,Beverages,Online,M,02/01/0014,667565190,19/01/0014,6229,47.45,31.79
Asia,Sri Lanka,Baby Food,Online,M,26/12/0015,420547473,01/01/0016,8198,255.28,159.42
Asia,Indonesia,Vegetables,Offline,M,08/04/0014,749557530,02/05/0014,9585,154.06,90.93
Asia,India,Meat,Online,H,28/01/0016,750331723,13/02/0016,8686,421.89,364.69
Asia,India,Office Supplies,Offline,H,13/05/0014,384908854,28/05/0014,1938,651.21,524.96
Asia,Sri Lanka,Vegetables,Offline,H,28/06/0014,901290738,08/07/0014,813,154.06,90.93
Asia,Indonesia,Cereal,Online,H,14/01/0016,135990846,06/02/0016,1568,205.7,117.11
Asia,Indonesia,Fruits,Offline,M,15/04/0015,265333402,10/05/0015,6905,9.33,6.92
Asia,Indonesia,Baby Food,Online,H,18/12/0011,688704860,24/12/0011,1927,255.28,159.42
Asia,Indonesia,Personal Care,Offline,M,03/11/0016,827658736,23/11/0016,1467,81.73,56.67
Asia,Sri Lanka,Office Supplies,Online,H,24/10/0016,819313848,13/12/0016,2029,651.21,524.96
Asia,Indonesia,Meat,Online,H,03/05/0014,480429828,07/06/0014,8717,421.89,364.69
Asia,India,Clothes,Online,H,06/10/0012,983565032,16/10/0012,7605,109.28,35.84
Asia,Sri Lanka,Meat,Online,M,08/11/0012,623481690,28/12/0012,942,421.89,364.69
Asia,India,Personal Care,Offline,H,20/10/0013,487573516,03/11/0013,2693,81.73,56.67
Asia,India,Household,Offline,H,11/01/0013,406625306,23/01/0013,8319,668.27,502.54
Asia,Indonesia,Vegetables,Online,M,19/11/0010,217235171,16/12/0010,3569,154.06,90.93
Asia,Indonesia,Beverages,Offline,M,23/12/0013,850460946,30/12/0013,9148,47.45,31.79
Asia,India,Household,Online,H,20/11/0016,632995593,22/12/0016,6317,668.27,502.54
Asia,Sri Lanka,Personal Care,Offline,M,04/01/0011,249434554,13/01/0011,2082,81.73,56.67
Asia,India,Personal Care,Offline,H,30/04/0014,233694064,17/05/0014,4122,81.73,56.67
Asia,Indonesia,Beverages,Online,M,03/09/0013,241502511,02/10/0013,4815,47.45,31.79
Asia,Sri Lanka,Office Supplies,Offline,H,25/11/0015,657755172,28/12/0015,3227,651.21,524.96
Asia,Indonesia,Snacks,Offline,H,15/07/0010,944007813,15/08/0010,1745,152.58,97.44
Asia,Indonesia,Personal Care,Offline,M,23/11/0016,879731357,12/01/0017,913,81.73,56.67
Asia,Sri Lanka,Beverages,Online,H,30/08/0016,163524901,31/08/0016,9507,47.45,31.79
Asia,Indonesia,Meat,Online,H,19/05/0017,427328526,05/07/0017,4862,421.89,364.69
Asia,Indonesia,Cosmetics,Online,M,21/12/0015,230368983,11/01/0016,156,437.2,263.33
Asia,India,Snacks,Online,H,23/12/0016,574158656,08/02/0017,5160,152.58,97.44
Asia,India,Cosmetics,Online,H,07/10/0010,941103732,19/11/0010,2363,437.2,263.33
Asia,Sri Lanka,Baby Food,Offline,H,19/03/0013,340825355,06/05/0013,6651,255.28,159.42
Asia,Sri Lanka,Beverages,Offline,M,13/04/0012,500467002,02/06/0012,8162,47.45,31.79
Asia,India,Cereal,Online,M,06/01/0011,685364329,19/01/0011,3390,205.7,117.11
Asia,India,Baby Food,Offline,M,28/02/0013,546311748,02/04/0013,4641,255.28,159.42
Asia,Indonesia,Clothes,Online,M,31/05/0010,261062896,11/07/0010,3167,109.28,35.84
Asia,Indonesia,Household,Offline,M,08/10/0011,952829492,12/10/0011,2275,668.27,502.54
Asia,India,Cosmetics,Offline,H,05/03/0016,279298484,17/04/0016,9483,437.2,263.33
Asia,India,Snacks,Online,M,26/09/0016,548763930,15/10/0016,297,152.58,97.44
Asia,India,Snacks,Online,M,12/10/0014,748513400,31/10/0014,604,152.58,97.44
Asia,Indonesia,Vegetables,Online,H,21/03/0013,951504695,04/05/0013,239,154.06,90.93
Asia,Indonesia,Beverages,Offline,M,04/02/0014,783477818,27/02/0014,7352,47.45,31.79
Asia,India,Beverages,Offline,H,18/05/0011,140583646,06/07/0011,680,47.45,31.79
Asia,Sri Lanka,Clothes,Offline,M,24/03/0013,875937640,11/04/0013,8268,109.28,35.84
Asia,Indonesia,Cosmetics,Offline,M,13/08/0014,438602387,20/08/0014,1048,437.2,263.33
Asia,Sri Lanka,Clothes,Online,H,30/07/0013,105477607,03/08/0013,2023,109.28,35.84
Asia,Sri Lanka,Office Supplies,Offline,H,04/07/0010,495167815,11/07/0010,15,651.21,524.96
Asia,Sri Lanka,Meat,Offline,M,23/02/0011,480116975,14/04/0011,6137,421.89,364.69
Asia,Indonesia,Baby Food,Online,M,10/11/0010,553824079,22/12/0010,7707,255.28,159.42
Asia,Sri Lanka,Personal Care,Offline,M,17/03/0013,975079810,23/04/0013,6639,81.73,56.67
Asia,Indonesia,Office Supplies,Online,M,08/12/0014,638985717,24/01/0015,8928,651.21,524.96
Asia,Indonesia,Household,Offline,H,09/10/0013,361036336,11/11/0013,7530,668.27,502.54
Asia,India,Vegetables,Offline,M,12/10/0016,113032853,18/11/0016,7788,154.06,90.93
Asia,Indonesia,Snacks,Offline,H,24/11/0013,366039407,18/12/0013,8050,152.58,97.44
Asia,Sri Lanka,Personal Care,Offline,M,25/10/0014,336357438,23/11/0014,4495,81.73,56.67
Asia,Sri Lanka,Snacks,Online,M,07/01/0017,911930739,07/02/0017,9426,152.58,97.44
Asia,India,Office Supplies,Offline,H,18/05/0017,490025699,18/05/0017,8349,651.21,524.96
Asia,Sri Lanka,Fruits,Offline,M,10/05/0011,925854194,23/05/0011,9685,9.33,6.92
Asia,Sri Lanka,Cosmetics,Online,H,17/06/0017,895258986,27/06/0017,5884,437.2,263.33
Asia,India,Office Supplies,Offline,M,21/03/0011,555923068,05/05/0011,8845,651.21,524.96
Asia,India,Meat,Online,H,22/09/0015,311358821,30/09/0015,6849,421.89,364.69
Asia,Indonesia,Clothes,Online,M,08/10/0010,612661015,05/11/0010,8864,109.28,35.84
Asia,Indonesia,Baby Food,Online,H,09/06/0015,436939847,17/06/0015,9065,255.28,159.42
Asia,Sri Lanka,Fruits,Online,M,27/04/0011,862014186,03/06/0011,8008,9.33,6.92
Asia,India,Beverages,Online,M,28/06/0011,466787040,06/07/0011,1513,47.45,31.79
Asia,Sri Lanka,Snacks,Offline,M,16/12/0014,329593122,08/01/0015,2784,152.58,97.44
Asia,Indonesia,Cosmetics,Online,M,20/07/0015,588393676,15/08/0015,7619,437.2,263.33
Asia,Indonesia,Fruits,Offline,H,21/07/0017,809225738,24/08/0017,6733,9.33,6.92
Asia,Indonesia,Beverages,Offline,H,12/06/0010,828095185,07/07/0010,622,47.45,31.79
Asia,India,Cosmetics,Online,M,31/07/0010,967781627,15/09/0010,6944,437.2,263.33
Asia,India,Snacks,Online,H,24/04/0013,630543410,09/06/0013,662,152.58,97.44
Asia,Indonesia,Cosmetics,Online,M,13/10/0013,170898187,28/11/0013,1426,437.2,263.33
Asia,Indonesia,Clothes,Offline,M,13/01/0016,682870519,24/02/0016,5416,109.28,35.84
Asia,Indonesia,Clothes,Online,H,17/08/0011,500088918,31/08/0011,6279,109.28,35.84
Asia,India,Vegetables,Offline,M,05/09/0013,792003381,20/10/0013,255,154.06,90.93
Asia,Indonesia,Cosmetics,Online,M,24/05/0012,315291583,29/05/0012,641,437.2,263.33
Asia,Indonesia,Clothes,Online,H,09/10/0013,273661553,21/10/0013,1390,109.28,35.84
Asia,Indonesia,Baby Food,Online,H,14/01/0012,729010093,22/02/0012,9142,255.28,159.42
Asia,Indonesia,Snacks,Offline,H,30/08/0011,476554143,19/09/0011,1816,152.58,97.44
Asia,Sri Lanka,Cereal,Offline,M,02/07/0017,281157147,09/08/0017,9503,205.7,117.11
Asia,Indonesia,Snacks,Offline,M,02/08/0013,212964665,15/09/0013,9832,152.58,97.44
Asia,India,Cereal,Offline,H,27/02/0017,543859565,14/04/0017,8986,205.7,117.11
Asia,Sri Lanka,Snacks,Online,M,09/10/0012,270122325,26/11/0012,4054,152.58,97.44
Asia,India,Clothes,Offline,M,13/05/0011,461783969,30/05/0011,993,109.28,35.84
Asia,Sri Lanka,Snacks,Offline,H,21/05/0013,722722566,26/06/0013,8523,152.58,97.44
Asia,Indonesia,Vegetables,Online,H,07/03/0012,634870994,18/03/0012,1290,154.06,90.93
Asia,Indonesia,Clothes,Online,M,03/02/0014,870852601,19/03/0014,3492,109.28,35.84
Asia,India,Snacks,Online,M,13/03/0014,950320231,18/04/0014,9730,152.58,97.44
Asia,Sri Lanka,Baby Food,Online,M,10/10/0011,742579066,29/11/0011,4502,255.28,159.42
Asia,Sri Lanka,Cereal,Offline,M,07/04/0011,984691131,27/05/0011,842,205.7,117.11
Asia,Sri Lanka,Vegetables,Offline,H,24/12/0014,583571279,30/01/0015,564,154.06,90.93
Asia,India,Cosmetics,Online,H,12/03/0017,520324790,13/03/0017,4523,437.2,263.33
Asia,Sri Lanka,Cosmetics,Offline,M,19/03/0016,592392957,29/03/0016,1095,437.2,263.33
Asia,Indonesia,Cosmetics,Offline,M,14/02/0010,449341094,01/04/0010,8870,437.2,263.33
Asia,India,Cosmetics,Offline,M,01/08/0016,967724549,14/08/0016,54,437.2,263.33
Asia,Indonesia,Cereal,Online,M,26/01/0015,144417703,23/02/0015,5262,205.7,117.11
Asia,Sri Lanka,Cosmetics,Online,H,20/03/0017,560431325,01/04/0017,2938,437.2,263.33
Asia,Sri Lanka,Snacks,Online,M,23/01/0010,686589133,12/02/0010,5837,152.58,97.44
Asia,India,Vegetables,Online,H,12/03/0011,433007085,24/03/0011,5274,154.06,90.93
Asia,Sri Lanka,Clothes,Offline,H,21/10/0013,364697873,20/11/0013,1060,109.28,35.84
Asia,Sri Lanka,Household,Offline,H,28/02/0014,213103711,09/03/0014,979,668.27,502.54
Asia,Indonesia,Meat,Online,H,01/08/0010,420901954,29/08/0010,3096,421.89,364.69
Asia,Indonesia,Snacks,Offline,H,29/07/0011,360641515,11/08/0011,693,152.58,97.44
Asia,Indonesia,Fruits,Offline,H,03/04/0017,509700238,29/04/0017,482,9.33,6.92
Asia,India,Office Supplies,Online,H,02/07/0013,275422799,30/07/0013,2582,651.21,524.96
Asia,India,Fruits,Online,M,08/08/0015,615788686,17/09/0015,4411,9.33,6.92
Asia,India,Clothes,Online,H,02/07/0012,660504758,10/07/0012,6891,109.28,35.84
Asia,India,Cereal,Online,M,24/03/0010,616183507,01/04/0010,1248,205.7,117.11
Asia,India,Vegetables,Offline,M,23/01/0013,117344987,29/01/0013,3844,154.06,90.93
Asia,India,Snacks,Offline,H,18/01/0017,701838672,09/03/0017,8514,152.58,97.44
